Age,DistanceFromHome,Education,JobLevel,MonthlyIncome,NumCompaniesWorked,PercentSalaryHike,StockOptionLevel,TotalWorkingYears,TrainingTimesLastYear,YearsAtCompany,YearsSinceLastPromotion,YearsWithCurrManager,EnvironmentSatisfaction,JobSatisfaction,WorkLifeBalance,JobInvolvement,PerformanceRating,avg_work_hours,cluster,BusinessTravel_Non-Travel,BusinessTravel_Travel_Frequently,BusinessTravel_Travel_Rarely,Department_Human Resources,Department_Research & Development,Department_Sales,EducationField_Human Resources,EducationField_Life Sciences,EducationField_Marketing,EducationField_Medical,EducationField_Other,EducationField_Technical Degree,Gender_Female,Gender_Male,JobRole_Healthcare Representative,JobRole_Human Resources,JobRole_Laboratory Technician,JobRole_Manager,JobRole_Manufacturing Director,JobRole_Research Director,JobRole_Research Scientist,JobRole_Sales Executive,JobRole_Sales Representative,MaritalStatus_Divorced,MaritalStatus_Married,MaritalStatus_Single,Attrition
-0.4224778703501431,0.08900295722704057,-0.9043743441202434,-0.07591599914755175,-0.6511321304686104,-0.6819105985578068,-0.34529359689546946,-0.9339570576536828,-0.4202160453864861,0.15581348089030048,0.17945201491245372,0.27398191238899383,-1.1431623301799692,1.1795148387527494,0.25678594269142124,0.34055372402146095,0.38462384898160307,-0.4348989929309894,1.3758828454304766,0.7061827052085586,-0.343617755504373,2.055079135655634,-1.538314731691944,-0.22120050544373243,0.7226267010790745,-0.6490537098207236,-0.14550265345832641,-0.8226822495047466,-0.3430282149671906,1.4521574740038137,-0.24514516892273003,-0.3183080493333848,-0.8067230869619595,0.8067230869619595,-0.3127221827511398,-0.1931279034649685,-0.4681819227567511,-0.26948075054284326,-0.3274833387506209,-0.2421610524189263,2.0008102086619557,-0.5275043787166296,-0.24736493722662126,-0.5310148248269972,1.0970078049845418,-0.6957978265161623,0
0.2346547392085864,2.0480199195077846,-1.881554463230916,-0.07591599914755175,-0.6454270197683419,-1.0829504190470334,-0.34529359689546946,-0.9339570576536828,-0.2913842912790193,1.7174895052680854,0.17945201491245372,-0.36027542810206287,0.8286284419192448,-1.5775489981198436,0.25678594269142124,0.34055372402146095,0.38462384898160307,-0.4348989929309894,-1.2796166790734347,0.7061827052085586,-0.343617755504373,-0.48659926649538443,0.6500620317794988,-0.22120050544373243,0.7226267010790745,-0.6490537098207236,-0.14550265345832641,-0.8226822495047466,-0.3430282149671906,1.4521574740038137,-0.24514516892273003,-0.3183080493333848,-0.8067230869619595,0.8067230869619595,3.197726465077109,-0.1931279034649685,-0.4681819227567511,-0.26948075054284326,-0.3274833387506209,-0.2421610524189263,-0.49979752985604325,-0.5275043787166296,-0.24736493722662126,-0.5310148248269972,-0.9115705425761228,1.4371990855547343,0
0.8917873487673159,-1.012944084055878,1.0499858941011015,-0.9738190235479032,-0.8286244633658487,2.125368144866779,0.46632163174639424,2.6094170967628503,1.125765003903115,0.15581348089030048,1.6735231357733167,-0.6774040983475913,3.082103610032632,-0.6585277191623126,-0.6512303288875212,-2.5476038200836197,0.38462384898160307,-0.4348989929309894,-0.6727489187758128,-0.6444901640472158,-0.343617755504373,-0.48659926649538443,0.6500620317794988,-0.22120050544373243,-1.3838403680721083,1.5407045439678817,-0.14550265345832641,-0.8226822495047466,-0.3430282149671906,-0.6886305499932124,-0.24514516892273003,3.141610782681259,-0.8067230869619595,0.8067230869619595,-0.3127221827511398,-0.1931279034649685,-0.4681819227567511,-0.26948075054284326,-0.3274833387506209,-0.2421610524189263,2.0008102086619557,-0.5275043787166296,-0.24736493722662126,1.8831865952627531,-0.9115705425761228,-0.6957978265161623,0
-0.7510441751295078,-0.03343560291550594,-1.881554463230916,1.719890049653151,-0.5097721653397383,-1.0829504190470334,0.7368600412936821,-0.9339570576536828,-0.16255253717155257,-0.625024531298592,0.3454599172303274,1.225367923125579,0.8286284419192448,-1.5775489981198436,1.1648022142703638,0.34055372402146095,1.8031827758707422,-0.4348989929309894,-1.1137727230638341,0.7061827052085586,-0.343617755504373,-0.48659926649538443,0.6500620317794988,-0.22120050544373243,-1.3838403680721083,1.5407045439678817,-0.14550265345832641,-0.8226822495047466,2.915212091505786,-0.6886305499932124,-0.24514516892273003,-0.3183080493333848,-0.8067230869619595,0.8067230869619595,-0.3127221827511398,-0.1931279034649685,-0.4681819227567511,-0.26948075054284326,-0.3274833387506209,4.129483209670112,-0.49979752985604325,-0.5275043787166296,-0.24736493722662126,-0.5310148248269972,1.0970078049845418,-0.6957978265161623,0
-0.5319999719432646,0.4563186376546801,1.0499858941011015,0.8219870252527997,0.4357971081306686,-0.2808707780685803,0.19578322219910635,0.24716766048516148,-0.6778795536014196,-0.625024531298592,-0.48457959435904097,-0.36027542810206287,-0.5797935381516223,0.2604935597952185,-0.6512303288875212,0.34055372402146095,-1.033935077907536,-0.4348989929309894,0.2710202096351536,0.7061827052085586,-0.343617755504373,-0.48659926649538443,0.6500620317794988,4.520785330006282,-1.3838403680721083,-0.6490537098207236,-0.14550265345832641,1.2155361326952157,-0.3430282149671906,-0.6886305499932124,-0.24514516892273003,-0.3183080493333848,1.239582721954695,-1.239582721954695,-0.3127221827511398,-0.1931279034649685,-0.4681819227567511,-0.26948075054284326,3.0535904629991006,-0.2421610524189263,-0.49979752985604325,-0.5275043787166296,-0.24736493722662126,-0.5310148248269972,1.0970078049845418,-0.6957978265161623,0
-0.970088378315751,1.1909499985099592,1.0499858941011015,-0.07591599914755175,-0.6967730160707574,1.3232885038883258,0.19578322219910635,0.24716766048516148,-0.8067113077088863,0.9366514930791929,-0.8165953989947883,-0.04314675785653452,-0.8614779341657957,0.2604935597952185,0.25678594269142124,-1.1035250480310794,-1.033935077907536,-0.4348989929309894,-1.0793488024953137,0.7061827052085586,-0.343617755504373,-0.48659926649538443,0.6500620317794988,-0.22120050544373243,0.7226267010790745,-0.6490537098207236,-0.14550265345832641,-0.8226822495047466,-0.3430282149671906,1.4521574740038137,-0.24514516892273003,-0.3183080493333848,1.239582721954695,-1.239582721954695,-0.3127221827511398,-0.1931279034649685,-0.4681819227567511,-0.26948075054284326,-0.3274833387506209,-0.2421610524189263,-0.49979752985604325,1.8957188610128877,-0.24736493722662126,-0.5310148248269972,-0.9115705425761228,1.4371990855547343,1
0.2346547392085864,0.3338800775121336,2.027166013211774,-0.9738190235479032,-0.05949102081114903,-0.6819105985578068,-0.34529359689546946,1.4282923786240058,1.125765003903115,-0.625024531298592,2.1715468427269378,2.8110112743532203,1.673681629961765,1.1795148387527494,0.25678594269142124,0.34055372402146095,0.38462384898160307,-0.4348989929309894,-0.7315450129074749,-0.6444901640472158,-0.343617755504373,-0.48659926649538443,0.6500620317794988,-0.22120050544373243,0.7226267010790745,-0.6490537098207236,-0.14550265345832641,-0.8226822495047466,-0.3430282149671906,1.4521574740038137,-0.24514516892273003,-0.3183080493333848,1.239582721954695,-1.239582721954695,-0.3127221827511398,-0.1931279034649685,-0.4681819227567511,-0.26948075054284326,-0.3274833387506209,-0.2421610524189263,-0.49979752985604325,-0.5275043787166296,4.042610125799108,-0.5310148248269972,-0.9115705425761228,1.4371990855547343,0
-0.970088378315751,-0.27831272320059897,2.027166013211774,-0.07591599914755175,2.244317200115744,0.9222486833990992,-0.07475518734818155,0.24716766048516148,-0.6778795536014196,-0.625024531298592,-0.48457959435904097,-0.6774040983475913,-0.2981091421374489,0.2604935597952185,1.1648022142703638,-1.1035250480310794,-1.033935077907536,-0.4348989929309894,-1.048125335872067,0.7061827052085586,-0.343617755504373,-0.48659926649538443,0.6500620317794988,-0.22120050544373243,-1.3838403680721083,1.5407045439678817,-0.14550265345832641,1.2155361326952157,-0.3430282149671906,-0.6886305499932124,-0.24514516892273003,-0.3183080493333848,1.239582721954695,-1.239582721954695,-0.3127221827511398,-0.1931279034649685,-0.4681819227567511,-0.26948075054284326,-0.3274833387506209,-0.2421610524189263,-0.49979752985604325,-0.5275043787166296,4.042610125799108,1.8831865952627531,-0.9115705425761228,-0.6957978265161623,1
-0.6415220735363862,-0.27831272320059897,1.0499858941011015,-0.9738190235479032,-0.00032690984540289196,1.3232885038883258,2.089552089030122,0.24716766048516148,-0.5490477994939529,1.7174895052680854,-0.8165953989947883,-0.04314675785653452,-0.5797935381516223,-0.6585277191623126,1.1648022142703638,-2.5476038200836197,0.38462384898160307,2.299384492156511,1.946509127563323,-1.9951630333029904,-0.343617755504373,2.055079135655634,-1.538314731691944,-0.22120050544373243,0.7226267010790745,-0.6490537098207236,-0.14550265345832641,1.2155361326952157,-0.3430282149671906,-0.6886305499932124,-0.24514516892273003,-0.3183080493333848,-0.8067230869619595,0.8067230869619595,-0.3127221827511398,-0.1931279034649685,2.135921853009178,-0.26948075054284326,-0.3274833387506209,-0.2421610524189263,-0.49979752985604325,-0.5275043787166296,-0.24736493722662126,-0.5310148248269972,1.0970078049845418,-0.6957978265161623,1
1.3298757551398022,-0.27831272320059897,0.07280577499042912,0.8219870252527997,-0.24881617590153665,-0.2808707780685803,1.0073984508409701,-0.9339570576536828,1.125765003903115,-0.625024531298592,-0.6505874966769146,-0.36027542810206287,-0.5797935381516223,-1.5775489981198436,0.25678594269142124,-1.1035250480310794,-2.4524940047966752,-0.4348989929309894,-0.6779091874104439,0.7061827052085586,-0.343617755504373,-0.48659926649538443,0.6500620317794988,-0.22120050544373243,0.7226267010790745,-0.6490537098207236,-0.14550265345832641,1.2155361326952157,-0.3430282149671906,-0.6886305499932124,-0.24514516892273003,-0.3183080493333848,-0.8067230869619595,0.8067230869619595,-0.3127221827511398,-0.1931279034649685,2.135921853009178,-0.26948075054284326,-0.3274833387506209,-0.2421610524189263,-0.49979752985604325,-0.5275043787166296,-0.24736493722662126,-0.5310148248269972,1.0970078049845418,-0.6957978265161623,0
